,dropout,learning.rate,L1.regularization,training.steps,accuracy,execution.time
117,0.05,0.0128,10.0,100,0.7333333492279053,30.54726791381836
118,0.05,0.0128,10.0,500,0.2666666805744171,9.6109619140625
119,0.05,0.0128,10.0,2500,0.2666666805744171,5.726338863372803
120,0.05,0.0512,0.01,100,0.5333333611488342,30.08036184310913
121,0.05,0.0512,0.01,500,0.46666666865348816,9.579220533370972
122,0.05,0.0512,0.01,2500,0.46666666865348816,6.03357195854187
123,0.05,0.0512,0.1,100,0.5333333611488342,28.886420488357544
124,0.05,0.0512,0.1,500,0.4000000059604645,10.213810205459595
125,0.05,0.0512,0.1,2500,0.46666666865348816,5.715336561203003
126,0.05,0.0512,1.0,100,0.46666666865348816,29.036819458007812
127,0.05,0.0512,1.0,500,0.46666666865348816,9.588029861450195
128,0.05,0.0512,1.0,2500,0.46666666865348816,5.982076644897461
129,0.05,0.0512,10.0,100,0.5,28.79314398765564
130,0.05,0.0512,10.0,500,0.46666666865348816,10.088197469711304
131,0.05,0.0512,10.0,2500,0.2666666805744171,6.315501689910889
132,0.05,0.2048,0.01,100,0.5,29.0030677318573
133,0.05,0.2048,0.01,500,0.2666666805744171,9.991861343383789
134,0.05,0.2048,0.01,2500,0.2666666805744171,6.219552040100098
135,0.05,0.2048,0.1,100,0.2666666805744171,28.89123773574829
136,0.05,0.2048,0.1,500,0.2666666805744171,10.072659015655518
137,0.05,0.2048,0.1,2500,0.2666666805744171,6.024617671966553
138,0.05,0.2048,1.0,100,0.10000000149011612,28.78133463859558
139,0.05,0.2048,1.0,500,0.2666666805744171,9.402784824371338
140,0.05,0.2048,1.0,2500,0.03333333507180214,5.856045961380005
141,0.05,0.2048,10.0,100,0.4333333373069763,30.068740844726562
142,0.05,0.2048,10.0,500,0.2666666805744171,9.96299123764038
143,0.05,0.2048,10.0,2500,0.5333333611488342,5.865395545959473
144,0.1,0.0002,0.01,100,0.2666666805744171,27.156050443649292
145,0.1,0.0002,0.01,500,0.2666666805744171,10.006734132766724
146,0.1,0.0002,0.01,2500,0.5333333611488342,5.980742454528809
147,0.1,0.0002,0.1,100,0.9666666388511658,28.74768853187561
148,0.1,0.0002,0.1,500,0.9666666388511658,9.991988182067871
149,0.1,0.0002,0.1,2500,0.5666666626930237,6.6039793491363525
150,0.1,0.0002,1.0,100,0.2666666805744171,29.508673906326294
151,0.1,0.0002,1.0,500,0.699999988079071,9.629609107971191
152,0.1,0.0002,1.0,2500,0.9333333373069763,6.009060382843018
153,0.1,0.0002,10.0,100,0.2666666805744171,30.070246696472168
154,0.1,0.0002,10.0,500,0.9666666388511658,9.423234224319458
155,0.1,0.0002,10.0,2500,0.9666666388511658,6.103749513626099
156,0.1,0.0008,0.01,100,0.5333333611488342,28.802520036697388
157,0.1,0.0008,0.01,500,0.2666666805744171,10.396886348724365
